"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","direction","tissue"
"GO:0045766","positive regulation of angiogenesis",0.0503355704697987,0.0111956288836512,1.41408581155055e-06,9.46478791493748e-05,6.75885082808906e-05,"Jcad/Emilin1/Erap1/Tnfrsf1a/Igf2/Cdh5/Tlr3/Tgfbr2/Klf4/Hspb1/Lgals3/Smoc2/Aqp1/Cyp1b1/Gata2",15,"Down","ARC"
"GO:1904018","positive regulation of vasculature development",0.0503355704697987,0.0113563316905935,1.69026179753747e-06,0.000111247397307925,7.94423044842612e-05,"Jcad/Emilin1/Erap1/Tnfrsf1a/Igf2/Cdh5/Tlr3/Tgfbr2/Klf4/Hspb1/Lgals3/Smoc2/Aqp1/Cyp1b1/Gata2",15,"Down","ARC"
"GO:0007369","gastrulation",0.0503355704697987,0.0117313049067924,2.53150491194286e-06,0.000138846012461977,9.91506090510955e-05,"Sfrp1/Wls/Phldb2/Vtn/Tgfbr2/Gpc3/Klf4/Lamb1/Col12a1/Col5a1/Fn1/Dusp4/Col6a1/Foxc1/Bmp7",15,"Down","ARC"
"GO:0022408","negative regulation of cell-cell adhesion",0.0503355704697987,0.0118920077137347,2.99473558180769e-06,0.000162002887843268,0.000115687045762982,"Prkcd/Bmp6/Klf4/Cd74/Hspb1/Lrrc32/Lgals3/Ptpn6/RT1-Ba/RT1-Db1/Pde5a/RT1-Bb/Cdh1/Epcam/RT1-A2",15,"Down","ARC"
"GO:0050870","positive regulation of T cell activation",0.0503355704697987,0.0120527105206771,3.53240049734147e-06,0.000185992660853353,0.000132818258700039,"Igf1/Igf2/Ada/Irgm/Igfbp2/Tgfbr2/Pycard/Kitlg/Cd74/RT1-Ba/RT1-Db1/Ccl19/RT1-Da/RT1-Bb/RT1-A2",15,"Down","ARC"
"GO:0010594","regulation of endothelial cell migration",0.0503355704697987,0.0128026569530748,7.36104465380394e-06,0.000322986281531908,0.00023064606581919,"Sp100/Jcad/Igf1/Igf2/Serpinf1/Klf4/Hspb1/Adora2b/Smoc2/Angpt1/Col18a1/Tgfbr3/Lcn2/Dcn/Gata2",15,"Down","ARC"
"GO:0007160","cell-matrix adhesion",0.0503355704697987,0.0128562245553889,7.74057311545617e-06,0.000326769408797453,0.000233347615297244,"Emilin1/Plekha2/Phldb2/Vtn/Cdk6/Anxa2/Plau/Npnt/Col3a1/Sned1/Svep1/Fn1/Nid1/Itgbl1/Adamts12",15,"Down","ARC"
"GO:0097191","extrinsic apoptotic signaling pathway",0.0503355704697987,0.0130704949646454,9.43884625644958e-06,0.000376505089562822,0.000268864105486745,"Sfrp1/Gas1/Sp100/Igf1/Tlr3/Pycard/Kitlg/Krt18/Lgals3/Hspa1b/Dab2/Lcn2/Atf3/Krt8/Traf1",15,"Down","ARC"
"GO:0072006","nephron development",0.0469798657718121,0.0101778444396829,2.335033309108e-06,0.000131738459370197,9.40750710113841e-05,"Cfh/Npnt/Enpep/Gpc3/Angpt1/Aqp1/Nid1/Slc22a6/Wnt6/Tfap2b/Foxc1/Bmp7/Timeless/Six1",14,"Down","ARC"
"GO:0019882","antigen processing and presentation",0.0436241610738255,0.00674951789157917,1.14648751952429e-07,1.61695686235765e-05,1.15467671609232e-05,"Erap1/Psmb8/Unc93b1/Rab27a/Pycard/RT1-CE5/Cd74/RT1-Ba/RT1-Db1/Ccl19/RT1-Da/RT1-Bb/RT1-A2",13,"Down","ARC"
"GO:0035270","endocrine system development",0.0436241610738255,0.00948146560959932,5.56439106847004e-06,0.000274672254117352,0.000196144785163569,"Cdkn1c/Cdk6/Bmp6/Ghrh/Msx1/Aldh1a2/Cdh1/Cyp1b1/Lhx3/Cga/Gata2/Six1/Pitx1",13,"Down","ARC"
"GO:0072073","kidney epithelium development",0.0436241610738255,0.00953503321191343,5.91815345291271e-06,0.000283970583224782,0.000202784766952111,"Sfrp1/Npnt/Gpc3/Aqp1/Vcan/Slc22a6/Wnt6/Tfap2b/Foxc1/Bmp7/Timeless/Epcam/Six1",13,"Down","ARC"
"GO:0035107","appendage morphogenesis",0.0436241610738255,0.00974930362116992,7.54005450365882e-06,0.000323648643858138,0.000231119061959977,"Gas1/Fras1/Sema3c/Col3a1/Mustn1/Gpc3/Crabp2/Msx1/Aldh1a2/Col6a1/Tfap2b/Bmp7/Pitx1",13,"Down","ARC"
"GO:0035108","limb morphogenesis",0.0436241610738255,0.00974930362116992,7.54005450365882e-06,0.000323648643858138,0.000231119061959977,"Gas1/Fras1/Sema3c/Col3a1/Mustn1/Gpc3/Crabp2/Msx1/Aldh1a2/Col6a1/Tfap2b/Bmp7/Pitx1",13,"Down","ARC"
"GO:0016064","immunoglobulin mediated immune response",0.0402684563758389,0.00792800514248982,4.63609408985501e-06,0.000234717122574839,0.000167612632479373,"Cfh/Prkcd/C2/Cd74/Svep1/Serping1/Ptpn6/C4a/RT1-Da/RT1-Bb/Cfb/RT1-A2",12,"Down","ARC"
"GO:0045834","positive regulation of lipid metabolic process",0.0402684563758389,0.00808870794943218,5.70621325730426e-06,0.000278195508062895,0.000198660757846889,"Igf1/Tnfrsf1a/Igf2/Prkcd/Bmp6/Avp/Cd74/Adora2b/Dab2/Fshb/Cga/Apoa4",12,"Down","ARC"
"GO:0019724","B cell mediated immunity",0.0402684563758389,0.00819584315406042,6.53494093337543e-06,0.000298730373460817,0.000213324804547861,"Cfh/Prkcd/C2/Cd74/Svep1/Serping1/Ptpn6/C4a/RT1-Da/RT1-Bb/Cfb/RT1-A2",12,"Down","ARC"
"GO:0048144","fibroblast proliferation",0.0402684563758389,0.00851724876794515,9.68890008626715e-06,0.000382488759002967,0.000273137072774973,"Sfrp1/Igf1/Fbln1/Pdgfc/Cdk6/Anxa2/Col3a1/Cd74/Aqp1/Fn1/Nupr1/Ddr2",12,"Down","ARC"
"GO:0085029","extracellular matrix assembly",0.0369127516778524,0.00310692093421898,1.66840796367797e-09,7.25607460853312e-07,5.18159797317382e-07,"Emilin1/Phldb2/Myh11/Col3a1/Col1a2/Lamb1/Thsd4/Tgfbr3/Col6a1/Mfap4/Lox",11,"Down","ARC"
"GO:0046889","positive regulation of lipid biosynthetic process",0.0369127516778524,0.00599957145918149,1.79199720890519e-06,0.000114138660934945,8.15069698243976e-05,"Igf1/Igf2/Prkcd/Bmp6/Avp/Cd74/Adora2b/Dab2/Fshb/Cga/Apoa4",11,"Down","ARC"
"GO:0071548","response to dexamethasone",0.0369127516778524,0.00616027426612385,2.32896477107653e-06,0.000131738459370197,9.40750710113841e-05,"Fibin/Igf1/Serpinf1/Ucp2/Aqp1/Ghrh/RT1-Db1/RT1-Bb/Lepr/Gjb2/Cyp1b1",11,"Down","ARC"
"GO:0002062","chondrocyte differentiation",0.0369127516778524,0.00691022069852153,7.14765403045951e-06,0.00031714703108185,0.00022647622883029,"Tgfbi/Creb3l2/Tgfbr2/Col3a1/Mustn1/Bmp6/Loxl2/Ccn3/Efemp1/Slc26a2/Adamts12",11,"Down","ARC"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus",0.0302013422818792,0.00417827298050139,4.14650495732094e-06,0.00021265646852546,0.000151859012722663,"Gas1/Jcad/Emilin1/Hspb1/Smoc2/Fn1/Dcn/Foxc1/Adamts12",9,"Down","ARC"
"GO:0048002","antigen processing and presentation of peptide antigen",0.0302013422818792,0.00417827298050139,4.14650495732094e-06,0.00021265646852546,0.000151859012722663,"Unc93b1/Pycard/RT1-CE5/Cd74/RT1-Ba/RT1-Db1/RT1-Da/RT1-Bb/RT1-A2",9,"Down","ARC"
"GO:0048146","positive regulation of fibroblast proliferation",0.0302013422818792,0.00444611099207199,6.97079647902789e-06,0.000312814491996376,0.000223382341714303,"Igf1/Fbln1/Pdgfc/Cdk6/Anxa2/Cd74/Aqp1/Fn1/Ddr2",9,"Down","ARC"
"GO:0002478","antigen processing and presentation of exogenous peptide antigen",0.0268456375838926,0.00187486608099421,6.21351905401168e-08,1.02238278101217e-05,7.30088488846373e-06,"Unc93b1/RT1-CE5/Cd74/RT1-Ba/RT1-Db1/RT1-Da/RT1-Bb/RT1-A2",8,"Down","ARC"
"GO:0019884","antigen processing and presentation of exogenous antigen",0.0268456375838926,0.00219627169487894,2.32127346146211e-07,2.54630802758719e-05,1.81833087814532e-05,"Unc93b1/RT1-CE5/Cd74/RT1-Ba/RT1-Db1/RT1-Da/RT1-Bb/RT1-A2",8,"Down","ARC"
"GO:0035272","exocrine system development",0.0268456375838926,0.00332119134347547,6.14388108323791e-06,0.000288835552353649,0.000206258864937273,"Wls/Igf1/Igf2/Sema3c/Tgm2/Cdh1/Foxc1/Bmp7",8,"Down","ARC"
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II",0.023489932885906,0.00144632526248125,1.66258299508921e-07,2.05173132737727e-05,1.46515126442236e-05,"Unc93b1/Pycard/Cd74/RT1-Ba/RT1-Db1/RT1-Da/RT1-Bb",7,"Down","ARC"
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",0.023489932885906,0.00155346046710949,2.84320298594112e-07,2.73848990036134e-05,1.95556888301316e-05,"Unc93b1/Pycard/Cd74/RT1-Ba/RT1-Db1/RT1-Da/RT1-Bb",7,"Down","ARC"
"GO:0010893","positive regulation of steroid biosynthetic process",0.023489932885906,0.00166059567173773,4.66086631636568e-07,3.75627777210777e-05,2.68237612492882e-05,"Igf1/Igf2/Bmp6/Adora2b/Dab2/Fshb/Cga",7,"Down","ARC"
"GO:0045940","positive regulation of steroid metabolic process",0.023489932885906,0.00182129847868009,9.1519385607247e-07,6.57109188660034e-05,4.69244849840794e-05,"Igf1/Igf2/Bmp6/Adora2b/Dab2/Fshb/Cga",7,"Down","ARC"
"GO:0048251","elastic fiber assembly",0.0201342281879195,0.000642811227769445,1.34144504050476e-08,3.40976283305558e-06,2.4349281309741e-06,"Emilin1/Myh11/Col3a1/Thsd4/Mfap4/Lox",6,"Down","ARC"
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",0.0201342281879195,0.00123205485322477,1.26375455320063e-06,8.60442539756773e-05,6.14446179314789e-05,"Unc93b1/Cd74/RT1-Ba/RT1-Db1/RT1-Da/RT1-Bb",6,"Down","ARC"
"GO:0021537","telencephalon development",0.185185185185185,0.0203021212770516,1.14169910661019e-07,0.000128220970212107,9.77093210518494e-05,"Emx2/Neurod6/Lmx1a/Tbr1/Lhx1/Prdm8/Foxg1/Bhlhe22/Rtn4r/Nr4a2",10,"Up","VMN"
"GO:0003002","regionalization",0.185185185185185,0.0241054210413542,5.55352788469514e-07,0.000221955997791649,0.000169139024698785,"Emx2/Foxa1/Tcap/Pitx2/Tbr1/Lhx1/Foxg1/Bhlhe22/Irx3/Ttn",10,"Up","VMN"
"GO:0007389","pattern specification process",0.185185185185185,0.0265159631454896,1.31818739903341e-06,0.000316101338288212,0.000240881402602316,"Emx2/Foxa1/Tcap/Pitx2/Tbr1/Lhx1/Foxg1/Bhlhe22/Irx3/Ttn",10,"Up","VMN"
"GO:0007611","learning or memory",0.166666666666667,0.019123634026141,7.70374925924264e-07,0.000230919884045798,0.000175969851500595,"Neurod2/Cck/Slc17a7/Lmx1a/Pmch/Tbr1/Nr4a2/Grm4/Tpbg",9,"Up","VMN"
"GO:0050890","cognition",0.166666666666667,0.021373473323334,1.93251933752377e-06,0.0003861817809485,0.00029428540087204,"Neurod2/Cck/Slc17a7/Lmx1a/Pmch/Tbr1/Nr4a2/Grm4/Tpbg",9,"Up","VMN"
"GO:0021953","central nervous system neuron differentiation",0.148148148148148,0.0117848725091065,2.13879850228703e-07,0.000128220970212107,9.77093210518494e-05,"Lmx1a/Tbr1/Lhx1/Prdm8/Foxg1/Bhlhe22/Nr4a2/Ptger3",8,"Up","VMN"
"GO:0021543","pallium development",0.12962962962963,0.0143561174201843,1.15670938088098e-05,0.00173361818459537,0.00132108387184828,"Emx2/Neurod6/Lmx1a/Tbr1/Foxg1/Bhlhe22/Nr4a2",7,"Up","VMN"
"GO:0001764","neuron migration",0.111111111111111,0.0112491964859653,3.10699866359486e-05,0.00413921266405582,0.00315423957894777,"Cck/Emx2/Pitx2/Lhx1/Foxg1/Nr4a2",6,"Up","VMN"
"GO:0045664","regulation of neuron differentiation",0.111111111111111,0.0131240625669595,7.3281530304782e-05,0.0079199003605939,0.00603526931477591,"Neurod2/Foxa1/Lmx1a/Foxg1/Irx3/Ptger3",6,"Up","VMN"
"GO:0090596","sensory organ morphogenesis",0.111111111111111,0.0178915791729162,0.000393026740956332,0.0168299665145229,0.0128250831259435,"Tcap/Pitx2/Lhx1/Foxg1/Bhlhe22/Irx6",6,"Up","VMN"
"GO:0060562","epithelial tube morphogenesis",0.111111111111111,0.0215341761302764,0.00103646239427872,0.0289004281567484,0.0220232401036457,"Foxa1/Tcap/Pitx2/Lhx1/Rspo2/Irx3",6,"Up","VMN"
"GO:0043010","camera-type eye development",0.111111111111111,0.0230340689950718,0.00146315011204163,0.0337368650834213,0.0257087914423508,"Slc17a7/Pitx2/Lhx1/Bhlhe22/Irx6/Nr4a2",6,"Up","VMN"
"GO:0001654","eye development",0.111111111111111,0.0256588815084637,0.00251886022337457,0.0471892719972829,0.0359600439784395,"Slc17a7/Pitx2/Lhx1/Bhlhe22/Irx6/Nr4a2",6,"Up","VMN"
"GO:0150063","visual system development",0.111111111111111,0.025819584315406,0.00259831109540773,0.0476191410106039,0.0362876207341242,"Slc17a7/Pitx2/Lhx1/Bhlhe22/Irx6/Nr4a2",6,"Up","VMN"
"GO:0048880","sensory system development",0.111111111111111,0.0260874223269766,0.00273491492772188,0.0478231596800879,0.036443090823332,"Slc17a7/Pitx2/Lhx1/Bhlhe22/Irx6/Nr4a2",6,"Up","VMN"
"GO:0021987","cerebral cortex development",0.0925925925925926,0.00921362759802871,0.000137510652868484,0.010304704549332,0.00785258201906872,"Emx2/Tbr1/Foxg1/Bhlhe22/Nr4a2",5,"Up","VMN"
"GO:0021761","limbic system development",0.0925925925925926,0.00942789800728519,0.000153126121831289,0.0107998952985715,0.00822993645508103,"Emx2/Neurod6/Lmx1a/Pitx2/Tbr1",5,"Up","VMN"
"GO:0007612","learning",0.0925925925925926,0.0109813584743947,0.000310685069048267,0.0159256076642701,0.0121359268272564,"Neurod2/Cck/Tbr1/Grm4/Tpbg",5,"Up","VMN"
"GO:0060041","retina development in camera-type eye",0.0925925925925926,0.0122669809299336,0.000515527004428708,0.0206038959436674,0.015700962801548,"Slc17a7/Lhx1/Bhlhe22/Irx6/Nr4a2",5,"Up","VMN"
"GO:0007411","axon guidance",0.0925925925925926,0.0130169273623313,0.000674466319397516,0.0242295912278416,0.0184638823456095,"Lmx1a/Tbr1/Lhx1/Foxg1/Rtn4r",5,"Up","VMN"
"GO:0097485","neuron projection guidance",0.0925925925925926,0.0130704949646454,0.00068707764949676,0.0242295912278416,0.0184638823456095,"Lmx1a/Tbr1/Lhx1/Foxg1/Rtn4r",5,"Up","VMN"
"GO:0051146","striated muscle cell differentiation",0.0925925925925926,0.0192843368330834,0.00378240493982318,0.0577505968103174,0.0440081805288227,"Tcap/Smyd1/Pitx2/Irx3/Ttn",5,"Up","VMN"
"GO:0007517","muscle organ development",0.0925925925925926,0.0203021212770516,0.00470053511130511,0.0626215733161648,0.0477200523580449,"Col19a1/Tcap/Smyd1/Pitx2/Ttn",5,"Up","VMN"
"GO:0071542","dopaminergic neuron differentiation",0.0740740740740741,0.00241054210413542,8.53092026222636e-06,0.00146122477062991,0.00111350959212218,"Foxa1/Lmx1a/Rspo2/Nr4a2",4,"Up","VMN"
"GO:0048663","neuron fate commitment",0.0740740740740741,0.00476751660595672,0.000127240578605042,0.010304704549332,0.00785258201906872,"Foxa1/Tbr1/Foxg1/Bhlhe22",4,"Up","VMN"
"GO:0045665","negative regulation of neuron differentiation",0.0740740740740741,0.00482108420827084,0.000132874511975707,0.010304704549332,0.00785258201906872,"Lmx1a/Foxg1/Irx3/Ptger3",4,"Up","VMN"
"GO:0021954","central nervous system neuron development",0.0740740740740741,0.00530319262909792,0.000192026638625228,0.012117891563771,0.00923430040591124,"Prdm8/Foxg1/Bhlhe22/Nr4a2",4,"Up","VMN"
"GO:0003407","neural retina development",0.0740740740740741,0.00573173344761089,0.000258791792345104,0.0141783637897131,0.0108044596545112,"Slc17a7/Lhx1/Bhlhe22/Irx6",4,"Up","VMN"
"GO:0035282","segmentation",0.0740740740740741,0.00605313906149561,0.000318777801453279,0.0159256076642701,0.0121359268272564,"Tcap/Lhx1/Irx3/Ttn",4,"Up","VMN"
"GO:0045666","positive regulation of neuron differentiation",0.0740740740740741,0.00637454467538033,0.000388139825325111,0.0168299665145229,0.0128250831259435,"Neurod2/Foxa1/Foxg1/Irx3",4,"Up","VMN"
"GO:0008306","associative learning",0.0740740740740741,0.00701735590314977,0.000558230831615411,0.0215909279711896,0.0164531192476121,"Neurod2/Cck/Tbr1/Tpbg",4,"Up","VMN"
"GO:0015837","amine transport",0.0740740740740741,0.00717805871009214,0.000607887592461243,0.0227767882300322,0.0173567904689592,"Cck/Grm2/Slc18a2/Ptger3",4,"Up","VMN"
"GO:0048593","camera-type eye morphogenesis",0.0740740740740741,0.00851724876794515,0.00115071664274376,0.0313570285147674,0.0238952642560187,"Pitx2/Lhx1/Bhlhe22/Irx6",4,"Up","VMN"
"GO:0055007","cardiac muscle cell differentiation",0.0740740740740741,0.00889222198414399,0.00134909384272468,0.0326316686307076,0.0248665891501288,"Tcap/Pitx2/Irx3/Ttn",4,"Up","VMN"
"GO:0006865","amino acid transport",0.0740740740740741,0.00974930362116992,0.00189021900092703,0.0404709389662769,0.0308404152782831,"Cck/Slc17a7/Grm2/Grm4",4,"Up","VMN"
"GO:0048592","eye morphogenesis",0.0740740740740741,0.0103921148489394,0.00238370449487371,0.0460977691831222,0.0351282767665599,"Pitx2/Lhx1/Bhlhe22/Irx6",4,"Up","VMN"
"GO:0048754","branching morphogenesis of an epithelial tube",0.0740740740740741,0.0103921148489394,0.00238370449487371,0.0460977691831222,0.0351282767665599,"Foxa1/Pitx2/Lhx1/Rspo2",4,"Up","VMN"
"GO:0071805","potassium ion transmembrane transport",0.0740740740740741,0.0107135204628241,0.00266095283378687,0.0476191410106039,0.0362876207341242,"Slc17a7/Kcnab3/Ptger3/Kcnh3",4,"Up","VMN"
"GO:0035051","cardiocyte differentiation",0.0740740740740741,0.0109277908720806,0.00285763429267436,0.0489471930988079,0.0372996476096443,"Tcap/Pitx2/Irx3/Ttn",4,"Up","VMN"
"GO:0030902","hindbrain development",0.0740740740740741,0.0122134133276195,0.00425074088677132,0.0599604508616331,0.0456921744856657,"Neurod2/Lmx1a/Tbr1/Lhx1",4,"Up","VMN"
"GO:0061138","morphogenesis of a branching epithelium",0.0740740740740741,0.0124276837368759,0.00452056390100745,0.0619276179434907,0.04719123161841,"Foxa1/Pitx2/Lhx1/Rspo2",4,"Up","VMN"
"GO:0006813","potassium ion transport",0.0740740740740741,0.0126955217484465,0.00487382666645563,0.0628356792804334,0.0478832093546518,"Slc17a7/Kcnab3/Ptger3/Kcnh3",4,"Up","VMN"
"GO:0009952","anterior/posterior pattern specification",0.0740740740740741,0.0128562245553889,0.00509447137769373,0.06469994620966,0.049303852605228,"Emx2/Tcap/Lhx1/Ttn",4,"Up","VMN"
"GO:0060047","heart contraction",0.0740740740740741,0.0131240625669595,0.00547697956387167,0.0676999845060014,0.0515899974111841,"Tcap/Pmch/Irx3/Ttn",4,"Up","VMN"
"GO:0021871","forebrain regionalization",0.0555555555555556,0.00144632526248125,6.37113443976632e-05,0.00763899019327982,0.00582120494075491,"Emx2/Lhx1/Bhlhe22",3,"Up","VMN"
"GO:0021542","dentate gyrus development",0.0555555555555556,0.00155346046710949,7.92650578207896e-05,0.0079199003605939,0.00603526931477591,"Emx2/Neurod6/Lmx1a",3,"Up","VMN"
"GO:0021952","central nervous system projection neuron axonogenesis",0.0555555555555556,0.00171416327405185,0.000106937263527879,0.00986290607460972,0.00751591455402418,"Prdm8/Bhlhe22/Nr4a2",3,"Up","VMN"
"GO:0022038","corpus callosum development",0.0555555555555556,0.00198200128562246,0.000165816235914936,0.011045203714556,0.00841687092246575,"Prdm8/Bhlhe22/Rtn4r",3,"Up","VMN"
"GO:0021955","central nervous system neuron axonogenesis",0.0555555555555556,0.00230340689950718,0.000260153464031432,0.0141783637897131,0.0108044596545112,"Prdm8/Bhlhe22/Nr4a2",3,"Up","VMN"
"GO:0048520","positive regulation of behavior",0.0555555555555556,0.00230340689950718,0.000260153464031432,0.0141783637897131,0.0108044596545112,"Cck/Pmch/Ptger3",3,"Up","VMN"
"GO:0021879","forebrain neuron differentiation",0.0555555555555556,0.0028926505249625,0.000511261838304135,0.0206038959436674,0.015700962801548,"Tbr1/Foxg1/Ptger3",3,"Up","VMN"
"GO:0099171","presynaptic modulation of chemical synaptic transmission",0.0555555555555556,0.00337475894578959,0.000803631373854098,0.025879632845432,0.0197212776522848,"Nrn1/Grm2/Grm4",3,"Up","VMN"
"GO:0021872","forebrain generation of neurons",0.0555555555555556,0.00353546175273195,0.000920396874314697,0.027588896307583,0.0210238022869778,"Tbr1/Foxg1/Ptger3",3,"Up","VMN"
"GO:0055008","cardiac muscle tissue morphogenesis",0.0555555555555556,0.00364259695736019,0.00100390974549955,0.0286592329727134,0.0218394400775341,"Tcap/Pitx2/Ttn",3,"Up","VMN"
"GO:0050432","catecholamine secretion",0.0555555555555556,0.00396400257124491,0.00128275490498922,0.0320421485642099,0.0244173521388299,"Grm2/Slc18a2/Ptger3",3,"Up","VMN"
"GO:0050805","negative regulation of synaptic transmission",0.0555555555555556,0.00396400257124491,0.00128275490498922,0.0320421485642099,0.0244173521388299,"Grm2/Pmch/Grm4",3,"Up","VMN"
"GO:0060425","lung morphogenesis",0.0555555555555556,0.00396400257124491,0.00128275490498922,0.0320421485642099,0.0244173521388299,"Foxa1/Pitx2/Rspo2",3,"Up","VMN"
"GO:0001756","somitogenesis",0.0555555555555556,0.00412470537818727,0.00143869319418549,0.0337368650834213,0.0257087914423508,"Tcap/Lhx1/Ttn",3,"Up","VMN"
"GO:0015800","acidic amino acid transport",0.0555555555555556,0.00428540818512963,0.00160605752671095,0.0356604254541932,0.0271746185806064,"Cck/Slc17a7/Grm2",3,"Up","VMN"
"GO:0060415","muscle tissue morphogenesis",0.0555555555555556,0.00439254338975787,0.00172412968354914,0.0375860271013712,0.028642001250156,"Tcap/Pitx2/Ttn",3,"Up","VMN"
"GO:0048644","muscle organ morphogenesis",0.0555555555555556,0.00476751660595672,0.00217964936475375,0.0435566598056625,0.0331918534843203,"Tcap/Pitx2/Ttn",3,"Up","VMN"
"GO:0060042","retina morphogenesis in camera-type eye",0.0555555555555556,0.00476751660595672,0.00217964936475375,0.0435566598056625,0.0331918534843203,"Lhx1/Bhlhe22/Irx6",3,"Up","VMN"
"GO:0051937","catecholamine transport",0.0555555555555556,0.0049817870152132,0.00247043708282198,0.0470167311476755,0.0358285612011609,"Grm2/Slc18a2/Ptger3",3,"Up","VMN"
"GO:0061053","somite development",0.0555555555555556,0.00508892221984144,0.00262440009793156,0.0476191410106039,0.0362876207341242,"Tcap/Lhx1/Ttn",3,"Up","VMN"
"GO:0009953","dorsal/ventral pattern formation",0.0555555555555556,0.00530319262909792,0.00294983519713156,0.0492647334307588,0.0375416255808776,"Foxa1/Lhx1/Foxg1",3,"Up","VMN"
"GO:0006835","dicarboxylic acid transport",0.0555555555555556,0.00589243625455325,0.00396922120304288,0.0580377588103465,0.0442270090403237,"Cck/Slc17a7/Grm2",3,"Up","VMN"
"GO:0015844","monoamine transport",0.0555555555555556,0.00589243625455325,0.00396922120304288,0.0580377588103465,0.0442270090403237,"Grm2/Slc18a2/Ptger3",3,"Up","VMN"
"GO:0050795","regulation of behavior",0.0555555555555556,0.00594600385686737,0.00407120567644598,0.058440888221904,0.0445342091888966,"Cck/Pmch/Ptger3",3,"Up","VMN"
"GO:0055013","cardiac muscle cell development",0.0555555555555556,0.00632097707306621,0.00482990906833354,0.0628356792804334,0.0478832093546518,"Tcap/Pitx2/Ttn",3,"Up","VMN"
"GO:0051952","regulation of amine transport",0.0555555555555556,0.00664238268695093,0.00554391644143738,0.0678281205437083,0.0516876420103936,"Cck/Grm2/Ptger3",3,"Up","VMN"
"GO:0055006","cardiac cell development",0.0555555555555556,0.00674951789157917,0.0057952479637513,0.0694850230853781,0.0529502656056435,"Tcap/Pitx2/Ttn",3,"Up","VMN"
"GO:0021957","corticospinal tract morphogenesis",0.037037037037037,0.000535676023141204,0.000364129259939535,0.016791960871827,0.0127961213614379,"Prdm8/Bhlhe22",2,"Up","VMN"
"GO:0098700","neurotransmitter loading into synaptic vesicle",0.037037037037037,0.000535676023141204,0.000364129259939535,0.016791960871827,0.0127961213614379,"Slc17a7/Slc18a2",2,"Up","VMN"
"GO:0007216","G protein-coupled glutamate receptor signaling pathway",0.037037037037037,0.000749946432397686,0.000730905248749367,0.0243432053680692,0.0185504606992529,"Grm2/Grm4",2,"Up","VMN"
"GO:0045938","positive regulation of circadian sleep/wake cycle, sleep",0.037037037037037,0.000749946432397686,0.000730905248749367,0.0243432053680692,0.0185504606992529,"Pmch/Ptger3",2,"Up","VMN"
"GO:0042048","olfactory behavior",0.037037037037037,0.000803514034711806,0.000841789558775519,0.025879632845432,0.0197212776522848,"Lmx1a/Tpbg",2,"Up","VMN"
"GO:0060040","retinal bipolar neuron differentiation",0.037037037037037,0.000803514034711806,0.000841789558775519,0.025879632845432,0.0197212776522848,"Bhlhe22/Irx6",2,"Up","VMN"
"GO:0021978","telencephalon regionalization",0.037037037037037,0.000857081637025927,0.000960262978455029,0.0280818368577458,0.0213994419845691,"Emx2/Bhlhe22",2,"Up","VMN"
"GO:0007512","adult heart development",0.037037037037037,0.000964216841654168,0.00121980454995884,0.0320421485642099,0.0244173521388299,"Tcap/Ttn",2,"Up","VMN"
"GO:0055003","cardiac myofibril assembly",0.037037037037037,0.00101778444396829,0.00136078684865336,0.0326316686307076,0.0248665891501288,"Tcap/Ttn",2,"Up","VMN"
"GO:0072189","ureter development",0.037037037037037,0.00107135204628241,0.0015091865494643,0.0341417862793904,0.0260173569997023,"Emx2/Lhx1",2,"Up","VMN"
"GO:0032274","gonadotropin secretion",0.037037037037037,0.00123205485322477,0.00199846610149321,0.0420379097489536,0.0320345074071302,"Cga/Npvf",2,"Up","VMN"
"GO:0007635","chemosensory behavior",0.037037037037037,0.00128562245553889,0.00217611232424747,0.0435566598056625,0.0331918534843203,"Lmx1a/Tpbg",2,"Up","VMN"
"GO:0010842","retina layer formation",0.037037037037037,0.00144632526248125,0.00275212511920439,0.0478231596800879,0.036443090823332,"Lhx1/Irx6",2,"Up","VMN"
"GO:0048521","negative regulation of behavior",0.037037037037037,0.00149989286479537,0.0029583492969263,0.0492647334307588,0.0375416255808776,"Cck/Ptger3",2,"Up","VMN"
"GO:0014048","regulation of glutamate secretion",0.037037037037037,0.00155346046710949,0.0031716147961193,0.0507035485406272,0.0386380581478113,"Cck/Grm2",2,"Up","VMN"
"GO:0035994","response to muscle stretch",0.037037037037037,0.00155346046710949,0.0031716147961193,0.0507035485406272,0.0386380581478113,"Tcap/Ttn",2,"Up","VMN"
"GO:0042753","positive regulation of circadian rhythm",0.037037037037037,0.00155346046710949,0.0031716147961193,0.0507035485406272,0.0386380581478113,"Pmch/Ptger3",2,"Up","VMN"
"GO:1905962","glutamatergic neuron differentiation",0.037037037037037,0.00160702806942361,0.00339188069245707,0.0535113809244214,0.0407777346406196,"Bhlhe22/Irx6",2,"Up","VMN"
"GO:0003299","muscle hypertrophy in response to stress",0.037037037037037,0.00171416327405185,0.00385325082971259,0.0577505968103174,0.0440081805288227,"Mlip/Tcap",2,"Up","VMN"
